Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power
9,27,14,87.61504,116.646491
9,27,15,80.249658,106.70733100000001
9,27,16,65.72008100000001,87.133113
9,27,17,44.453677000000006,58.707131000000004
9,27,18,19.697859,25.908987
9,27,19,0.608461,0.7918229999999999
9,27,20,-0.0,-0.0
9,27,21,0.0,0.0
9,27,22,0.0,0.0
9,27,23,0.0,0.0
9,28,0,0.0,0.0
9,28,1,0.0,0.0
9,28,2,0.0,0.0
9,28,3,0.0,0.0
9,28,4,0.0,0.0
9,28,5,0.0,0.0
9,28,6,0.0,0.0
9,28,7,0.0,0.0
9,28,8,-0.0,-0.0
9,28,9,10.936356,14.352825000000001
9,28,10,35.206538,46.387546
9,28,11,56.544255,74.82168300000001
9,28,12,71.915962,95.47931299999999
9,28,13,82.01360700000001,109.172893
9,28,14,84.253916,112.283657
9,28,15,77.39652000000001,103.005823
9,28,16,63.416712,84.139504
9,28,17,42.644391000000006,56.338436
9,28,18,11.000338,14.455144
9,28,19,0.27398500000000003,0.352226
9,28,20,-0.0,-0.0
9,28,21,0.0,0.0
9,28,22,0.0,0.0
9,28,23,0.0,0.0
9,29,0,0.0,0.0
9,29,1,0.0,0.0
9,29,2,0.0,0.0
9,29,3,0.0,0.0
9,29,4,0.0,0.0
9,29,5,0.0,0.0
9,29,6,0.0,0.0
9,29,7,0.0,0.0
9,29,8,0.126492,0.157055
9,29,9,18.967623,24.925613000000002
9,29,10,45.191629,59.680877
9,29,11,66.71034,88.56013800000001
9,29,12,82.94733599999999,110.56262
9,29,13,90.296188,120.520174
9,29,14,87.740715,116.97021099999999
9,29,15,80.55778,107.186026
9,29,16,65.544774,86.919206
9,29,17,42.709583,56.397973
9,29,18,15.187897000000001,19.968437
9,29,19,-0.0,-0.0
9,29,20,0.0,0.0
9,29,21,0.0,0.0
9,29,22,0.0,0.0
9,29,23,0.0,0.0
9,30,0,0.0,0.0
9,30,1,0.0,0.0
9,30,2,0.0,0.0
9,30,3,0.0,0.0
9,30,4,0.0,0.0
9,30,5,0.0,0.0
9,30,6,0.0,0.0
9,30,7,0.0,0.0
9,30,8,-0.0,-0.0
9,30,9,14.367924,18.846674999999998
9,30,10,28.713732,37.73524
9,30,11,55.164769,72.78964
9,30,12,82.448207,109.323343
9,30,13,83.67538499999999,111.028924
9,30,14,83.059341,110.244361
9,30,15,42.035154999999996,55.432266000000006
9,30,16,67.77104,89.758635
9,30,17,43.41104,57.271423999999996
9,30,18,18.202422,23.926796
9,30,19,0.06727899999999999,0.079876
9,30,20,0.0,0.0
9,30,21,0.0,0.0
9,30,22,0.0,0.0
9,30,23,0.0,0.0
10,1,0,0.0,0.0
10,1,1,0.0,0.0
10,1,2,0.0,0.0
10,1,3,0.0,0.0
10,1,4,0.0,0.0
10,1,5,0.0,0.0
10,1,6,0.0,0.0
10,1,7,0.0,0.0
10,1,8,1.2162680000000001,1.587734
10,1,9,25.030579000000003,32.890249000000004
10,1,10,53.957254,71.228151
10,1,11,77.74214599999999,103.10309600000001
10,1,12,93.461701,124.421548
10,1,13,100.72904799999999,134.434519
10,1,14,99.912314,133.423478
10,1,15,91.31942,121.759519
10,1,16,74.419049,98.86074400000001
10,1,17,51.770576999999996,68.455681
10,1,18,24.117924,31.740999
10,1,19,1.299148,1.699702
10,1,20,0.0,0.0
10,1,21,0.0,0.0
10,1,22,0.0,0.0
10,1,23,0.0,0.0
10,2,0,0.0,0.0
10,2,1,0.0,0.0
10,2,2,0.0,0.0
10,2,3,0.0,0.0
10,2,4,0.0,0.0
10,2,5,0.0,0.0
10,2,6,0.0,0.0
10,2,7,0.0,0.0
10,2,8,-0.0,-0.0
10,2,9,15.776787,20.707309000000002
10,2,10,35.036785,46.127117
10,2,11,65.67620699999999,87.115024
10,2,12,82.231744,109.704414
10,2,13,91.826313,122.691514
10,2,14,102.112166,136.731267
10,2,15,94.81719199999999,126.670654
10,2,16,79.04778,105.17393399999999
10,2,17,55.869728,73.95841800000001
10,2,18,26.070346,34.329862999999996
10,2,19,1.7434939999999999,2.284297
10,2,20,0.0,0.0
10,2,21,0.0,0.0
10,2,22,0.0,0.0
10,2,23,0.0,0.0
10,3,0,0.0,0.0
10,3,1,0.0,0.0
10,3,2,0.0,0.0
10,3,3,0.0,0.0
10,3,4,0.0,0.0
10,3,5,0.0,0.0
10,3,6,0.0,0.0
10,3,7,0.0,0.0
10,3,8,0.178627,0.225131
10,3,9,21.636932,28.429321
10,3,10,49.602706,65.490868
10,3,11,71.757042,95.20269400000001
10,3,12,87.520185,116.543424
10,3,13,96.135428,128.314021
10,3,14,90.342715,120.43619199999999
10,3,15,82.286511,109.51315
10,3,16,65.790671,87.266351
10,3,17,45.293684,59.853500999999994
10,3,18,19.203314,25.266402999999997
10,3,19,-0.0,-0.0
10,3,20,0.0,0.0
10,3,21,0.0,0.0
10,3,22,0.0,0.0
10,3,23,0.0,0.0
10,4,0,0.0,0.0
10,4,1,0.0,0.0
10,4,2,0.0,0.0
10,4,3,0.0,0.0
10,4,4,0.0,0.0
10,4,5,0.0,0.0
10,4,6,0.0,0.0
10,4,7,0.0,0.0
10,4,8,-0.0,-0.0
10,4,9,19.306627,25.375098
10,4,10,46.322841999999994,61.186367
10,4,11,68.77703100000001,91.301052
10,4,12,83.76531,111.648723
10,4,13,91.13553900000001,121.776355
10,4,14,96.372254,129.01928
10,4,15,87.999079,117.558088
10,4,16,71.56874099999999,95.205551
10,4,17,49.036785,64.906026
10,4,18,21.456577000000003,28.252477
10,4,19,0.281279,0.362233
10,4,20,0.0,0.0
10,4,21,0.0,0.0
10,4,22,0.0,0.0
10,4,23,0.0,0.0
10,5,0,0.0,0.0
10,5,1,0.0,0.0
10,5,2,0.0,0.0
10,5,3,0.0,0.0
10,5,4,0.0,0.0
10,5,5,0.0,0.0
10,5,6,0.0,0.0
10,5,7,0.0,0.0
10,5,8,-0.0,-0.0
10,5,9,19.235088,25.28115
10,5,10,46.485121,61.417053
10,5,11,68.907497,91.57813300000001
10,5,12,83.127876,111.051818
10,5,13,92.108184,123.411992
10,5,14,86.032543,114.88433599999999
10,5,15,78.531363,104.56877
10,5,16,64.2556,85.233407
10,5,17,41.711723,55.073654000000005
10,5,18,16.03368,21.079794999999997
10,5,19,-0.0,-0.0
10,5,20,0.0,0.0
10,5,21,0.0,0.0
10,5,22,0.0,0.0
10,5,23,0.0,0.0
10,6,0,0.0,0.0
10,6,1,0.0,0.0
10,6,2,0.0,0.0
10,6,3,0.0,0.0
10,6,4,0.0,0.0
10,6,5,0.0,0.0
10,6,6,0.0,0.0
10,6,7,0.0,0.0
10,6,8,-0.0,-0.0
10,6,9,18.740293,24.624171999999998
10,6,10,46.709596,61.653620000000004
10,6,11,70.257184,93.199633
10,6,12,84.18814,112.26751900000001
10,6,13,91.728261,122.727676
10,6,14,84.916189,113.253423
10,6,15,76.42242,101.671685
10,6,16,61.25042,81.204981
10,6,17,39.007822,51.496277
10,6,18,14.295357,18.79586
10,6,19,-0.0,-0.0
10,6,20,0.0,0.0
10,6,21,0.0,0.0
10,6,22,0.0,0.0
10,6,23,0.0,0.0
10,7,0,0.0,0.0
10,7,1,0.0,0.0
10,7,2,0.0,0.0
10,7,3,0.0,0.0
10,7,4,0.0,0.0
10,7,5,0.0,0.0
10,7,6,0.0,0.0
10,7,7,0.0,0.0
10,7,8,-0.0,-0.0
10,7,9,18.866435000000003,24.775683
10,7,10,46.521305,61.335091
10,7,11,70.657787,93.55257499999999
10,7,12,87.165042,115.797969
10,7,13,95.526405,127.168288
10,7,14,85.212711,113.255872
10,7,15,77.897635,103.39883900000001
10,7,16,63.370205,83.887423
10,7,17,38.086741,50.211955
10,7,18,17.040087,22.399394
10,7,19,-0.0,-0.0
10,7,20,0.0,0.0
10,7,21,0.0,0.0
10,7,22,0.0,0.0
10,7,23,0.0,0.0
10,8,0,0.0,0.0
10,8,1,0.0,0.0
10,8,2,0.0,0.0
10,8,3,0.0,0.0
10,8,4,0.0,0.0
10,8,5,0.0,0.0
10,8,6,0.0,0.0
10,8,7,0.0,0.0
10,8,8,-0.0,-0.0
10,8,9,11.764151,15.437093
10,8,10,27.973562,36.791723
10,8,11,49.00514,64.682678
10,8,12,75.650674,100.388867
10,8,13,76.382306,101.459487
10,8,14,93.41024800000001,124.689338
10,8,15,85.57753,114.123367
10,8,16,69.37497400000001,92.171972
10,8,17,46.212205999999995,61.089818
10,8,18,18.673319,24.56151
10,8,19,-0.0,-0.0
10,8,20,0.0,0.0
10,8,21,0.0,0.0
10,8,22,0.0,0.0
10,8,23,0.0,0.0
10,9,0,0.0,0.0
10,9,1,0.0,0.0
10,9,2,0.0,0.0
10,9,3,0.0,0.0
10,9,4,0.0,0.0
10,9,5,0.0,0.0
10,9,6,0.0,0.0
10,9,7,0.0,0.0
10,9,8,-0.0,-0.0
10,9,9,14.942924999999999,19.61009
10,9,10,41.729307,54.989050999999996
10,9,11,62.971253,83.402341
10,9,12,76.175984,101.35011800000001
10,9,13,82.95293600000001,110.729167
10,9,14,75.281937,100.350799
10,9,15,83.448603,111.50995900000001
10,9,16,68.007942,90.42266000000001
10,9,17,46.08897,60.94522
10,9,18,18.764571,24.68699
10,9,19,-0.0,-0.0
10,9,20,0.0,0.0
10,9,21,0.0,0.0
10,9,22,0.0,0.0
10,9,23,0.0,0.0
10,10,0,0.0,0.0
10,10,1,0.0,0.0
10,10,2,0.0,0.0
10,10,3,0.0,0.0
10,10,4,0.0,0.0
10,10,5,0.0,0.0
10,10,6,0.0,0.0
10,10,7,0.0,0.0
10,10,8,-0.0,-0.0
10,10,9,19.496592,25.587234
10,10,10,50.469902999999995,66.533736
10,10,11,77.204093,102.27982700000001
10,10,12,94.577364,125.802628
10,10,13,102.77579399999999,137.072195
10,10,14,101.028503,134.81161799999998
10,10,15,91.720863,122.231611
10,10,16,74.958049,99.531581
10,10,17,48.988642999999996,64.704668
10,10,18,19.743348,25.951400000000003
10,10,19,-0.0,-0.0
10,10,20,0.0,0.0
10,10,21,0.0,0.0
10,10,22,0.0,0.0
10,10,23,0.0,0.0
10,11,0,0.0,0.0
10,11,1,0.0,0.0
10,11,2,0.0,0.0
10,11,3,0.0,0.0
10,11,4,0.0,0.0
10,11,5,0.0,0.0
10,11,6,0.0,0.0
10,11,7,0.0,0.0
10,11,8,-0.0,-0.0
10,11,9,19.852819,26.058318
10,11,10,49.542739000000005,65.325273
10,11,11,73.73382099999999,97.71594999999999
10,11,12,89.29613099999999,118.964772
10,11,13,95.454137,127.75138199999999
10,11,14,102.530826,137.416846
10,11,15,96.467534,128.774602
10,11,16,79.90943700000001,106.176662
10,11,17,54.159962,71.578025
10,11,18,21.872262,28.757906
10,11,19,-0.0,-0.0
10,11,20,0.0,0.0
10,11,21,0.0,0.0
10,11,22,0.0,0.0
10,11,23,0.0,0.0
10,12,0,0.0,0.0
10,12,1,0.0,0.0
10,12,2,0.0,0.0
10,12,3,0.0,0.0
10,12,4,0.0,0.0
10,12,5,0.0,0.0
10,12,6,0.0,0.0
10,12,7,0.0,0.0
10,12,8,0.354771,0.45531900000000003
10,12,9,26.578448,34.894614999999995
10,12,10,61.580881,81.279968
10,12,11,87.32293700000001,115.85535899999999
10,12,12,102.87433100000001,137.136911
10,12,13,108.599725,145.31826
10,12,14,104.266766,139.60328
10,12,15,95.841164,128.067353
10,12,16,80.117868,106.57624899999999
10,12,17,53.85431,71.212021
10,12,18,21.857682,28.739656
10,12,19,-0.0,-0.0
10,12,20,0.0,0.0
10,12,21,0.0,0.0
10,12,22,0.0,0.0
10,12,23,0.0,0.0
10,13,0,0.0,0.0
10,13,1,0.0,0.0
10,13,2,0.0,0.0
10,13,3,0.0,0.0
10,13,4,0.0,0.0
10,13,5,0.0,0.0
10,13,6,0.0,0.0
10,13,7,0.0,0.0
10,13,8,-0.0,-0.0
10,13,9,22.69989,29.811483
10,13,10,53.16385,70.199086
10,13,11,75.450849,100.204708
10,13,12,89.877022,119.906049
10,13,13,97.010884,129.664574
10,13,14,100.475043,134.322506
10,13,15,91.534048,122.046053
10,13,16,74.02496000000001,98.28032300000001
10,13,17,48.576299,64.16221300000001
10,13,18,19.049530999999998,25.038391999999998
10,13,19,-0.0,-0.0
10,13,20,0.0,0.0
10,13,21,0.0,0.0
10,13,22,0.0,0.0
10,13,23,0.0,0.0
10,14,0,0.0,0.0
10,14,1,0.0,0.0
10,14,2,0.0,0.0
10,14,3,0.0,0.0
10,14,4,0.0,0.0
10,14,5,0.0,0.0
10,14,6,0.0,0.0
10,14,7,0.0,0.0
10,14,8,-0.0,-0.0
10,14,9,23.378861,30.683152999999997
10,14,10,56.801445,74.91468499999999
10,14,11,82.31036599999999,109.064513
10,14,12,99.1956,131.919164
10,14,13,106.900987,142.46589600000001
10,14,14,106.12752800000001,141.468965
10,14,15,96.52189999999999,128.432319
10,14,16,67.312643,89.092169
10,14,17,29.448343,38.746419
10,14,18,14.445284,18.966995999999998
10,14,19,-0.0,-0.0
10,14,20,0.0,0.0
10,14,21,0.0,0.0
10,14,22,0.0,0.0
10,14,23,0.0,0.0
10,15,0,0.0,0.0
10,15,1,0.0,0.0
10,15,2,0.0,0.0
10,15,3,0.0,0.0
10,15,4,0.0,0.0
10,15,5,0.0,0.0
10,15,6,0.0,0.0
10,15,7,0.0,0.0
10,15,8,-0.0,-0.0
10,15,9,25.169430000000002,33.05758
10,15,10,58.98037,77.90319000000001
10,15,11,83.56823,111.022776
10,15,12,98.08016599999999,131.01044100000001
10,15,13,104.139659,139.60016399999998
10,15,14,102.559169,137.36204
10,15,15,94.677496,126.428389
10,15,16,77.885167,103.507395
10,15,17,52.327079,69.166686
10,15,18,20.10602,26.428817
10,15,19,-0.0,-0.0
10,15,20,0.0,0.0
10,15,21,0.0,0.0
10,15,22,0.0,0.0
10,15,23,0.0,0.0
10,16,0,0.0,0.0
10,16,1,0.0,0.0
10,16,2,0.0,0.0
10,16,3,0.0,0.0
10,16,4,0.0,0.0
10,16,5,0.0,0.0
10,16,6,0.0,0.0
10,16,7,0.0,0.0
10,16,8,-0.0,-0.0
10,16,9,6.683884,8.760693999999999
10,16,10,34.037003,44.790614
10,16,11,64.320555,85.13194800000001
10,16,12,44.024980000000006,58.076757
10,16,13,80.150875,106.502781
10,16,14,80.09761900000001,106.428053
10,16,15,71.84824400000001,95.284024
10,16,16,54.622474000000004,72.197681
10,16,17,31.997271,42.130535
10,16,18,7.217176,9.469519
10,16,19,-0.0,-0.0
10,16,20,0.0,0.0
10,16,21,0.0,0.0
10,16,22,0.0,0.0
10,16,23,0.0,0.0
10,17,0,0.0,0.0
10,17,1,0.0,0.0
10,17,2,0.0,0.0
10,17,3,0.0,0.0
10,17,4,0.0,0.0
10,17,5,0.0,0.0
10,17,6,0.0,0.0
10,17,7,0.0,0.0
10,17,8,-0.0,-0.0
10,17,9,16.580512,21.765685
10,17,10,45.250588,59.693568
10,17,11,68.793826,91.201844
10,17,12,86.398114,114.993821
10,17,13,94.953519,126.64583900000001
10,17,14,95.34083500000001,127.17800100000001
10,17,15,86.869422,115.634463
10,17,16,69.873235,92.66981
10,17,17,41.932818,55.320997000000006
10,17,18,14.042755999999999,18.446326000000003
10,17,19,-0.0,-0.0
10,17,20,0.0,0.0
10,17,21,0.0,0.0
10,17,22,0.0,0.0
10,17,23,0.0,0.0
10,18,0,0.0,0.0
10,18,1,0.0,0.0
10,18,2,0.0,0.0
10,18,3,0.0,0.0
10,18,4,0.0,0.0
10,18,5,0.0,0.0
10,18,6,0.0,0.0
10,18,7,0.0,0.0
10,18,8,-0.0,-0.0
10,18,9,14.218304,18.651861
10,18,10,42.098765,55.459019999999995
10,18,11,66.053473,87.430617
10,18,12,82.20639299999999,109.204706
10,18,13,90.31198699999999,120.200738
10,18,14,96.368537,128.442716
10,18,15,87.652349,116.611606
10,18,16,70.3847,93.310696
10,18,17,44.997677,59.390417
10,18,18,15.567450000000001,20.454062999999998
10,18,19,-0.0,-0.0
10,18,20,0.0,0.0
10,18,21,0.0,0.0
10,18,22,0.0,0.0
10,18,23,0.0,0.0
10,19,0,0.0,0.0
10,19,1,0.0,0.0
10,19,2,0.0,0.0
10,19,3,0.0,0.0
10,19,4,0.0,0.0
10,19,5,0.0,0.0
10,19,6,0.0,0.0
10,19,7,0.0,0.0
10,19,8,-0.0,-0.0
10,19,9,17.543778999999997,23.031193
10,19,10,47.383497000000006,62.517966
10,19,11,71.92548,95.422584
10,19,12,87.97883800000001,117.198856
10,19,13,95.717054,127.80247299999999
10,19,14,91.748019,122.376525
10,19,15,82.589908,109.933501
10,19,16,64.714239,85.794556
10,19,17,42.362357,55.923195
10,19,18,13.735098,18.046812000000003
10,19,19,-0.0,-0.0
10,19,20,0.0,0.0
10,19,21,0.0,0.0
10,19,22,0.0,0.0
10,19,23,0.0,0.0
10,20,0,0.0,0.0
10,20,1,0.0,0.0
10,20,2,0.0,0.0
10,20,3,0.0,0.0
10,20,4,0.0,0.0
10,20,5,0.0,0.0
10,20,6,0.0,0.0
10,20,7,0.0,0.0
10,20,8,-0.0,-0.0
10,20,9,16.83725,22.098330999999998
10,20,10,46.541883,61.384181
10,20,11,70.197901,93.124961
10,20,12,84.56299700000001,112.77559
10,20,13,91.598753,122.505645
10,20,14,96.052094,128.53141
10,20,15,88.73495799999999,118.357095
10,20,16,71.53105599999999,94.965425
10,20,17,40.833953,53.877413
10,20,18,14.892230999999999,19.567443
10,20,19,-0.0,-0.0
10,20,20,0.0,0.0
10,20,21,0.0,0.0
10,20,22,0.0,0.0
10,20,23,0.0,0.0
10,21,0,0.0,0.0
10,21,1,0.0,0.0
10,21,2,0.0,0.0
10,21,3,0.0,0.0
10,21,4,0.0,0.0
10,21,5,0.0,0.0
10,21,6,0.0,0.0
10,21,7,0.0,0.0
10,21,8,-0.0,-0.0
10,21,9,15.949408,20.917531
10,21,10,44.88979,59.101065999999996
10,21,11,63.41964,83.76458
10,21,12,74.638627,98.81625199999999
10,21,13,79.884201,105.917123
10,21,14,88.674734,117.828894
10,21,15,78.437301,104.067997
10,21,16,61.424839,81.27465
10,21,17,37.087247000000005,48.872651
10,21,18,10.192943,13.378020000000001
10,21,19,-0.0,-0.0
10,21,20,0.0,0.0
10,21,21,0.0,0.0
10,21,22,0.0,0.0
10,21,23,0.0,0.0
10,22,0,0.0,0.0
10,22,1,0.0,0.0
10,22,2,0.0,0.0
10,22,3,0.0,0.0
10,22,4,0.0,0.0
10,22,5,0.0,0.0
10,22,6,0.0,0.0
10,22,7,0.0,0.0
10,22,8,-0.0,-0.0
10,22,9,16.100807,21.114748
10,22,10,46.622641,61.394476000000004
10,22,11,71.891821,95.08508
10,22,12,87.878947,116.646084
10,22,13,68.225731,90.307545
10,22,14,77.279562,102.527675
10,22,15,80.867357,107.401261
10,22,16,47.275019,62.388352
10,22,17,37.016644,48.762342
10,22,18,11.749595,15.420584000000002
10,22,19,-0.0,-0.0
10,22,20,0.0,0.0
10,22,21,0.0,0.0
10,22,22,0.0,0.0
10,22,23,0.0,0.0
10,23,0,0.0,0.0
10,23,1,0.0,0.0
10,23,2,0.0,0.0
10,23,3,0.0,0.0
10,23,4,0.0,0.0
10,23,5,0.0,0.0
10,23,6,0.0,0.0
10,23,7,0.0,0.0
10,23,8,-0.0,-0.0
10,23,9,14.318691999999999,18.772898
10,23,10,43.717492,57.553597
10,23,11,68.17058800000001,90.170271
10,23,12,85.58785300000001,113.66895299999999
10,23,13,93.42996799999999,124.392458
10,23,14,93.374703,124.39268799999999
10,23,15,84.61746400000001,112.536686
10,23,16,67.36023200000001,89.25515
10,23,17,41.692063000000005,54.974497
10,23,18,12.761118,16.750439999999998
10,23,19,-0.0,-0.0
10,23,20,0.0,0.0
10,23,21,0.0,0.0
10,23,22,0.0,0.0
10,23,23,0.0,0.0
10,24,0,0.0,0.0
10,24,1,0.0,0.0
10,24,2,0.0,0.0
10,24,3,0.0,0.0
10,24,4,0.0,0.0
10,24,5,0.0,0.0
10,24,6,0.0,0.0
10,24,7,0.0,0.0
10,24,8,-0.0,-0.0
10,24,9,16.434679,21.55406
10,24,10,47.057214,61.999129
10,24,11,71.945519,95.292967
10,24,12,74.26504399999999,98.550393
10,24,13,72.621959,96.47450599999999
10,24,14,92.43721000000001,123.467303
10,24,15,59.204145,78.365936
10,24,16,41.456643,54.665737
10,24,17,41.060936,54.138792
10,24,18,11.75843,15.433466000000001
10,24,19,-0.0,-0.0
10,24,20,0.0,0.0
10,24,21,0.0,0.0
10,24,22,0.0,0.0
10,24,23,0.0,0.0
10,25,0,0.0,0.0
10,25,1,0.0,0.0
10,25,2,0.0,0.0
10,25,3,0.0,0.0
10,25,4,0.0,0.0
10,25,5,0.0,0.0
10,25,6,0.0,0.0
10,25,7,0.0,0.0
10,25,8,-0.0,-0.0
10,25,9,8.908304,11.677100000000001
10,25,10,27.185228,35.728643
10,25,11,64.897227,85.86323200000001
10,25,12,80.664632,107.109794
10,25,13,89.67103900000001,119.339209
10,25,14,93.030003,123.887019
10,25,15,84.559939,112.35766000000001
10,25,16,67.332133,89.12341
10,25,17,41.064606,54.099829
10,25,18,11.621778,15.247753000000001
10,25,19,-0.0,-0.0
10,25,20,0.0,0.0
10,25,21,0.0,0.0
10,25,22,0.0,0.0
10,25,23,0.0,0.0
10,26,0,0.0,0.0
10,26,1,0.0,0.0
10,26,2,0.0,0.0
10,26,3,0.0,0.0
10,26,4,0.0,0.0
10,26,5,0.0,0.0
10,26,6,0.0,0.0
10,26,7,0.0,0.0
10,26,8,-0.0,-0.0
10,26,9,16.125876,21.150004
10,26,10,39.806959,52.385046
10,26,11,72.895729,96.492576
10,26,12,89.683978,119.12294299999999
10,26,13,97.389252,129.557652
10,26,14,96.729247,128.6561
10,26,15,74.40553,98.54284200000001
10,26,16,68.131141,90.126818
10,26,17,37.670364,49.594881
10,26,18,9.219401,12.092259
10,26,19,-0.0,-0.0
10,26,20,0.0,0.0
10,26,21,0.0,0.0
10,26,22,0.0,0.0
10,26,23,0.0,0.0
10,27,0,0.0,0.0
10,27,1,0.0,0.0
10,27,2,0.0,0.0
10,27,3,0.0,0.0
10,27,4,0.0,0.0
10,27,5,0.0,0.0
10,27,6,0.0,0.0
10,27,7,0.0,0.0
10,27,8,-0.0,-0.0
10,27,9,14.076193,18.456753
10,27,10,44.02593,57.991403
10,27,11,68.940485,91.329266
10,27,12,84.031164,111.916148
10,27,13,92.37428200000001,123.285411
10,27,14,98.023355,130.863325
10,27,15,89.68827800000001,119.38987300000001
10,27,16,71.450004,94.701634
10,27,17,44.605877,58.829548
10,27,18,12.913619,16.949896
10,27,19,-0.0,-0.0
10,27,20,0.0,0.0
10,27,21,0.0,0.0
10,27,22,0.0,0.0
10,27,23,0.0,0.0
10,28,0,0.0,0.0
10,28,1,0.0,0.0
10,28,2,0.0,0.0
10,28,3,0.0,0.0
10,28,4,0.0,0.0
10,28,5,0.0,0.0
10,28,6,0.0,0.0
10,28,7,0.0,0.0
10,28,8,-0.0,-0.0
10,28,9,15.529226000000001,20.364959
10,28,10,37.802262,49.733323
10,28,11,72.669057,96.206443
10,28,12,89.391129,118.757021
10,28,13,97.129231,129.24890200000002
10,28,14,93.927409,124.944132
10,28,15,84.54357399999999,112.271627
10,28,16,65.967776,87.313752
10,28,17,41.307379999999995,54.451517
10,28,18,11.223908,14.728664
10,28,19,-0.0,-0.0
10,28,20,0.0,0.0
10,28,21,0.0,0.0
10,28,22,0.0,0.0
10,28,23,0.0,0.0
10,29,0,0.0,0.0
10,29,1,0.0,0.0
10,29,2,0.0,0.0
10,29,3,0.0,0.0
10,29,4,0.0,0.0
10,29,5,0.0,0.0
10,29,6,0.0,0.0
10,29,7,0.0,0.0
10,29,8,-0.0,-0.0
10,29,9,10.684096,14.005436
10,29,10,37.755043,49.681014000000005
10,29,11,59.54005,78.641511
10,29,12,58.101658,76.772417
10,29,13,3.3881819999999996,4.440021
10,29,14,76.19386,101.107155
10,29,15,68.897307,91.266352
10,29,16,63.850434,84.473301
10,29,17,13.793859000000001,18.104947
10,29,18,3.583804,4.6950959999999995
10,29,19,-0.0,-0.0
10,29,20,0.0,0.0
10,29,21,0.0,0.0
10,29,22,0.0,0.0
10,29,23,0.0,0.0
10,30,0,0.0,0.0
10,30,1,0.0,0.0
10,30,2,0.0,0.0
10,30,3,0.0,0.0
10,30,4,0.0,0.0
10,30,5,0.0,0.0
10,30,6,0.0,0.0
10,30,7,0.0,0.0
10,30,8,-0.0,-0.0
10,30,9,3.007934,3.9363539999999997
10,30,10,9.999675,13.110190000000001
10,30,11,18.093837,23.751158
10,30,12,25.127997999999998,33.017336
10,30,13,29.239731,38.433548
10,30,14,29.038789,38.161758999999996
10,30,15,24.740312000000003,32.492086
10,30,16,45.210008,59.52388
10,30,17,5.439375,7.127604
10,30,18,1.51496,1.979117
10,30,19,-0.0,-0.0
10,30,20,0.0,0.0
10,30,21,0.0,0.0
10,30,22,0.0,0.0
10,30,23,0.0,0.0
10,31,0,0.0,0.0
10,31,1,0.0,0.0
10,31,2,0.0,0.0
10,31,3,0.0,0.0
10,31,4,0.0,0.0
10,31,5,0.0,0.0
10,31,6,0.0,0.0
10,31,7,0.0,0.0
10,31,8,-0.0,-0.0
10,31,9,12.980116,16.999633000000003
10,31,10,44.792524,58.893359
10,31,11,71.890034,94.923636
10,31,12,89.141088,118.08608199999999
10,31,13,97.376348,129.255404
10,31,14,98.060766,130.250024
10,31,15,87.627335,116.216544
10,31,16,68.55546000000001,90.630539
10,31,17,40.269922,52.999879
10,31,18,9.561699,12.533031000000001
10,31,19,-0.0,-0.0
10,31,20,0.0,0.0
10,31,21,0.0,0.0
10,31,22,0.0,0.0
10,31,23,0.0,0.0
11,1,0,0.0,0.0
11,1,1,0.0,0.0
11,1,2,0.0,0.0
11,1,3,0.0,0.0
11,1,4,0.0,0.0
11,1,5,0.0,0.0
11,1,6,0.0,0.0
11,1,7,0.0,0.0
11,1,8,-0.0,-0.0
11,1,9,6.519072,8.536543
11,1,10,33.403476000000005,43.915549
11,1,11,56.890741999999996,75.13036699999999
11,1,12,74.11538300000001,98.242948
11,1,13,81.106731,107.651909
11,1,14,76.972148,102.061204
11,1,15,68.172699,90.234326
11,1,16,50.977489999999996,67.264295
11,1,17,26.334947,34.615711000000005
11,1,18,2.913348,3.814234
11,1,19,-0.0,-0.0
11,1,20,0.0,0.0
11,1,21,0.0,0.0
11,1,22,0.0,0.0
11,1,23,0.0,0.0
11,2,0,0.0,0.0
11,2,1,0.0,0.0
11,2,2,0.0,0.0
11,2,3,0.0,0.0
11,2,4,0.0,0.0
11,2,5,0.0,0.0
11,2,6,0.0,0.0
11,2,7,0.0,0.0
11,2,8,-0.0,-0.0
11,2,9,7.825961,10.249129
11,2,10,36.102564,47.470389000000004
11,2,11,61.978084,81.861155
11,2,12,79.242428,105.034834
11,2,13,89.71759,119.175337
11,2,14,90.282862,119.939054
11,2,15,80.20452,106.33873799999999
11,2,16,60.443799,79.85612300000001
11,2,17,33.912061,44.616978
11,2,18,5.748792000000001,7.533510000000001
11,2,19,-0.0,-0.0
11,2,20,0.0,0.0
11,2,21,0.0,0.0
11,2,22,0.0,0.0
11,2,23,0.0,0.0
11,3,0,0.0,0.0
11,3,1,0.0,0.0
11,3,2,0.0,0.0
11,3,3,0.0,0.0
11,3,4,0.0,0.0
11,3,5,0.0,0.0
11,3,6,0.0,0.0
11,3,7,0.0,0.0
11,3,8,-0.0,-0.0
11,3,9,8.908202,11.665751
11,3,10,38.691615,50.877601000000006
11,3,11,64.416838,85.090079
11,3,12,82.972418,110.02301
11,3,13,93.023574,123.611497
11,3,14,95.209641,126.577454
11,3,15,85.274747,113.15221000000001
11,3,16,65.610807,86.750296
11,3,17,36.305884,47.779565999999996
