Month,Day,Hour,PV-1 Solar Power,Turbine-1 Power
2,15,13,6.936871,2561.0
2,15,14,8.550268,2561.0
2,15,15,9.364758,2561.0
2,15,16,5.786871,2561.0
2,15,17,2.034697,2561.0
2,15,18,0.0,2561.0
2,15,19,0.0,2561.0
2,15,20,0.0,2561.0
2,15,21,0.0,2561.0
2,15,22,0.0,2561.0
2,15,23,0.0,2561.0
2,16,0,0.0,2561.0
2,16,1,0.0,2561.0
2,16,2,0.0,2561.0
2,16,3,0.0,2561.0
2,16,4,0.0,2561.0
2,16,5,0.0,2561.0
2,16,6,0.0,2561.0
2,16,7,0.0,2561.0
2,16,8,0.253794,2561.0
2,16,9,0.9386749999999999,2561.0
2,16,10,4.919567,2561.0
2,16,11,3.969906,2561.0
2,16,12,5.723426000000001,2561.0
2,16,13,6.593733,2561.0
2,16,14,2.969618,2561.0
2,16,15,3.364204,2561.0
2,16,16,2.118045,2561.0
2,16,17,0.7159,2561.0
2,16,18,0.0,2561.0
2,16,19,0.0,2561.0
2,16,20,0.0,2561.0
2,16,21,0.0,2561.0
2,16,22,0.0,2561.0
2,16,23,0.0,2561.0
2,17,0,0.0,2561.0
2,17,1,0.0,2561.0
2,17,2,0.0,2561.0
2,17,3,0.0,2561.0
2,17,4,0.0,2561.0
2,17,5,0.0,2561.0
2,17,6,0.0,2561.0
2,17,7,0.0,2561.0
2,17,8,1.825943,2561.0
2,17,9,5.320316,2561.0
2,17,10,12.904231,2561.0
2,17,11,13.687071,2561.0
2,17,12,13.290994000000001,2561.0
2,17,13,7.970705,2561.0
2,17,14,5.442778000000001,2561.0
2,17,15,6.482334,2561.0
2,17,16,2.511005,2561.0
2,17,17,0.858666,2561.0
2,17,18,0.0,2561.0
2,17,19,0.0,2561.0
2,17,20,0.0,2561.0
2,17,21,0.0,2561.0
2,17,22,0.0,2561.0
2,17,23,0.0,2561.0
2,18,0,0.0,2561.0
2,18,1,0.0,2561.0
2,18,2,0.0,2561.0
2,18,3,0.0,2561.0
2,18,4,0.0,2561.0
2,18,5,0.0,2561.0
2,18,6,0.0,2561.0
2,18,7,0.0,2561.0
2,18,8,1.7651780000000001,2561.0
2,18,9,5.052052,2561.0
2,18,10,9.246514999999999,2561.0
2,18,11,13.457618,2561.0
2,18,12,12.91862,2561.0
2,18,13,14.906635,2561.0
2,18,14,15.224601,2561.0
2,18,15,11.442737999999999,2561.0
2,18,16,3.290521,2561.0
2,18,17,1.154299,2561.0
2,18,18,0.0,2561.0
2,18,19,0.0,2561.0
2,18,20,0.0,2561.0
2,18,21,0.0,2561.0
2,18,22,0.0,2561.0
2,18,23,0.0,2561.0
2,19,0,0.0,2561.0
2,19,1,0.0,2561.0
2,19,2,0.0,2561.0
2,19,3,0.0,2561.0
2,19,4,0.0,2561.0
2,19,5,0.0,2561.0
2,19,6,0.0,2561.0
2,19,7,0.0,2561.0
2,19,8,1.932955,2561.0
2,19,9,5.777894,2561.0
2,19,10,5.545165,2561.0
2,19,11,7.508281,2561.0
2,19,12,10.739545,2561.0
2,19,13,11.047221,2561.0
2,19,14,11.684717000000001,2561.0
2,19,15,12.460693,2561.0
2,19,16,8.802128,2561.0
2,19,17,3.622846,2561.0
2,19,18,0.0,2561.0
2,19,19,0.0,2561.0
2,19,20,0.0,2561.0
2,19,21,0.0,2561.0
2,19,22,0.0,2561.0
2,19,23,0.0,2561.0
2,20,0,0.0,2561.0
2,20,1,0.0,2561.0
2,20,2,0.0,2561.0
2,20,3,0.0,2561.0
2,20,4,0.0,2561.0
2,20,5,0.0,2561.0
2,20,6,0.0,2561.0
2,20,7,0.0,2561.0
2,20,8,3.482123,2561.0
2,20,9,8.663789000000001,2561.0
2,20,10,12.278846,2561.0
2,20,11,14.664997,2561.0
2,20,12,15.904955,2561.0
2,20,13,15.832119,2561.0
2,20,14,14.60009,2561.0
2,20,15,12.111021000000001,2561.0
2,20,16,8.427873,2561.0
2,20,17,3.5112289999999997,2561.0
2,20,18,0.0,2561.0
2,20,19,0.0,2561.0
2,20,20,0.0,2561.0
2,20,21,0.0,2561.0
2,20,22,0.0,2561.0
2,20,23,0.0,2561.0
2,21,0,0.0,2561.0
2,21,1,0.0,2561.0
2,21,2,0.0,2561.0
2,21,3,0.0,2561.0
2,21,4,0.0,2561.0
2,21,5,0.0,2561.0
2,21,6,0.0,2561.0
2,21,7,0.0,2561.0
2,21,8,3.042124,2561.0
2,21,9,8.062655,2561.0
2,21,10,11.85334,2561.0
2,21,11,14.402891,2561.0
2,21,12,15.759017,2561.0
2,21,13,12.543888,2561.0
2,21,14,7.355368,2561.0
2,21,15,3.3336799999999998,2561.0
2,21,16,4.121649000000001,2561.0
2,21,17,1.573658,2561.0
2,21,18,0.0,2561.0
2,21,19,0.0,2561.0
2,21,20,0.0,2561.0
2,21,21,0.0,2561.0
2,21,22,0.0,2561.0
2,21,23,0.0,2561.0
2,22,0,0.0,2561.0
2,22,1,0.0,2561.0
2,22,2,0.0,2561.0
2,22,3,0.0,2561.0
2,22,4,0.0,2561.0
2,22,5,0.0,2561.0
2,22,6,0.0,2561.0
