Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power,Turbine-1 Power,Turbine-2 Power,Turbine-3 Power
1,11,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,8,0.17311600000000002,0.215855,0.285297,1500.0,2000.0,3000.0
1,11,9,11.092120999999999,14.517748,18.288330000000002,1500.0,2000.0,3000.0
1,11,10,15.517773,20.318552,25.573223000000002,1500.0,2000.0,3000.0
1,11,11,33.966038999999995,44.564962,55.971042000000004,1500.0,2000.0,3000.0
1,11,12,21.676427,28.40777,35.744154,1500.0,2000.0,3000.0
1,11,13,60.300256000000005,79.406485,99.531796,1500.0,2000.0,3000.0
1,11,14,93.988124,124.36172,155.375585,1500.0,2000.0,3000.0
1,11,15,73.924789,97.53175900000001,122.064545,1500.0,2000.0,3000.0
1,11,16,41.552507,54.593000999999994,68.525617,1500.0,2000.0,3000.0
1,11,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,11,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,11,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,2,0.0,0.0,0.0,1500.0,2000.0,2691.618795768585
1,12,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,8,6.22107,8.138868,10.263749,1500.0,2000.0,3000.0
1,12,9,45.819154000000005,60.227946,75.56533999999999,1500.0,2000.0,3000.0
1,12,10,75.367534,99.519954,124.608593,1500.0,2000.0,3000.0
1,12,11,93.190189,123.443126,154.36861499999998,1500.0,2000.0,3000.0
1,12,12,78.060721,103.170883,129.225414,1500.0,2000.0,3000.0
1,12,13,81.452075,107.71785899999999,134.885099,1500.0,2000.0,3000.0
1,12,14,74.415385,98.325161,123.203588,1500.0,2000.0,3000.0
1,12,15,30.818126,40.45303500000001,50.873242,1500.0,2000.0,3000.0
